Cartesian Points: 
(81, 40)
(-15, -6)
(-100, -37)
(85, -29)
(43, -84)
(84, -22)
(-49, 48)
(31, -22)
(-2, 62)
(16, -59)
(-24, 90)
(14, 68)
(-8, -87)
(40, 29)
(-66, -71)
(-23, -77)
(55, 77)
(6, -52)
(-67, -82)
(-63, -23)
(14, 0)
(-70, 55)
(-99, 68)
(24, -86)
(-83, 22)
(-44, -31)
(11, 14)
(65, 16)
(77, 99)
(-65, -40)
(-92, -60)
(-5, -11)
(7, -52)
(-69, -48)
(48, 14)
(-21, -12)
(-5, 49)
(-35, 78)
(86, -8)
(36, -53)
(68, -80)
(10, -43)
(-67, 66)
(-43, 46)
(-14, 16)
(56, -98)
(-91, 82)
(0, -67)
(-55, -32)
(-45, -59)
(-84, -78)
(52, 18)
(99, 6)
(-46, -49)
(-38, 68)
(45, -42)
(92, -10)
(-64, -95)
(53, 33)
(24, -51)
(19, -17)
(-17, 22)
(92, 9)
(-69, 62)
(90, -96)
(-34, -98)
(94, 90)
(35, -91)
(-71, 82)
(89, -24)
(62, -97)
(-66, 6)
(86, -47)
(-20, 13)
(-74, -35)
(-2, -1)
(-41, 27)
(-29, -68)
(1, 37)
(55, 18)
(60, 58)
(44, -21)
(54, -81)
(85, 48)
(82, 48)
(-7, -30)
(-58, 75)
(48, 57)
(0, -78)
(-11, 7)
(21, -17)
(86, 87)
(-2, 0)
(-26, 48)
(-41, -38)
(-56, -68)
(-93, -6)
(-9, 29)
(85, 15)
(-66, -73)
(86, -20)
(-31, 39)
(-6, -33)
(-4, -45)
(-91, -39)
(-31, -70)
(30, -59)
(82, -89)
(-93, -51)
(-81, -27)
(87, -65)
(-88, 24)
(3, -80)
(-76, 36)
(28, 60)
(33, -37)
(6, 51)
(99, -2)
(89, 80)
(-85, 56)
(-88, 81)
(-96, -30)
(40, -65)
(-62, 20)
(56, -67)
(31, -51)
(-17, -11)
(94, 51)
(-32, -79)
(-92, -36)
(69, -45)
(-59, -43)
(90, -29)
(-5, 39)
(88, -30)
(-29, 98)
(100, -97)
(16, -57)
(-55, 70)
(-14, 99)
(90, 89)
(9, -49)
(59, 8)
(-25, 14)
(60, 30)
(50, 67)
(-24, 7)
(-22, 12)
(59, 83)
(0, 56)
(-10, 57)
(-84, -69)
(-45, -40)
(75, 31)
(-85, 62)
(3, -95)
(48, -53)
(52, 32)
(-95, -47)
(-23, -92)
(7, -34)
(26, 45)
(-3, -39)
(-93, 95)
(64, -100)
(38, 10)
(-59, 63)
(99, 96)
(24, 51)
(-33, -43)
(-93, -94)
(-71, 69)
(-62, 7)
(-67, -82)
(-68, -63)
(86, -76)
(96, -91)
(83, 57)
(-5, 91)
(91, 49)
(75, -94)
(-89, -45)
(83, -83)
(-89, 46)
(14, 47)
(-97, 27)
(37, -11)
(42, -82)
(-44, -58)
(-77, 59)
(40, -56)
(-68, -100)
(-100, -64)
(62, -29)
(39, -69)
(74, 64)
(-69, -11)
(56, -95)
(57, -94)
(-92, 29)
(-36, -55)
(83, 2)

BruteForce:    Average execution time: 432078415305
QuickHull:     Average execution time: 12290333
TestAlgorithm: Average execution time: 1856506

BruteForce: Convex Hull Points: 
(-100, -64)
(-100, 84)
(-93, -94)
(-93, 95)
(-87, -100)
(-69, -11)
(-67, -82)
(-51, -43)
(-39, 100)
(42, -82)
(71, -100)
(77, 99)
(86, 98)
(94, 97)
(99, 96)
(100, -97)
(100, 83)


QuickHull: Convex Hull Points: 
(99, 96)
(-100, 84)
(94, 97)
(-87, -100)
(-93, 95)
(71, -100)
(100, 83)
(-93, -94)
(-39, 100)
(77, 99)
(86, 98)
(100, -97)
(-100, 53)
(-100, -64)


Known Correct Test Algorithm: Convex Hull Points: 
(99, 96)
(-87, -100)
(-100, 84)
(94, 97)
(-93, 95)
(71, -100)
(100, 83)
(-93, -94)
(-39, 100)
(77, 99)
(86, 98)
(100, -97)
(-100, -64)
(-100, 53)
